Dags reiknings,Kassanúmer,Vörunúmer,Lýsing,Magn,Upphæð m/VSK,Lýsing-stem,ID
2020-10-22,21.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-22,21.0,000005, poki,1.0,40,['poki'],50
2020-10-22,2.0,10003,coke 0 33l,1.0,300,"['coke', '0', '33l']",12
2020-10-22,2.0,10003,coke 0 33l,1.0,300,"['coke', '0', '33l']",12
2020-10-22,2.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",75
2020-10-22,2.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",75
2020-10-22,2.0,Sumar29,10 spicy vegan   ,1.0,795,"['10', 'spici', 'vegan']",79
2020-10-22,2.0,Sumar5,9 honey bunny   ,1.0,795,"['9', 'honey', 'bunni']",34
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,2.0,Sumar3,2 good times   ,1.0,795,"['2', 'good', 'time']",24
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,2.0,Sumar29,10 spicy vegan   ,1.0,795,"['10', 'spici', 'vegan']",79
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,2067,avókadó,1.0,220,['avókadó'],6
2020-10-22,2.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-22,2.0,Sumar27,8 mozzato   ,1.0,795,"['8', 'mozzato']",57
2020-10-22,2.0,2059,7 elvis lítil,1.0,990,"['7', 'elvi', 'lítil']",20
2020-10-22,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,21.0,Sumar30,11 chango   ,1.0,795,"['11', 'chango']",6
2020-10-22,21.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,21.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,21.0,2067,avókadó,1.0,220,['avókadó'],6
2020-10-22,21.0,Sumar3,2 good times   ,1.0,795,"['2', 'good', 'time']",24
2020-10-22,21.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,21.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-22,21.0,3001,1 indian flirt ,1.0,1190,"['1', 'indian', 'flirt']",38
2020-10-22,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,Sumar22,3 hangover   ,1.0,795,"['3', 'hangov']",30
2020-10-22,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,21.0,Sumar34,12 meatlove  ,1.0,795,"['12', 'meatlov']",53
2020-10-22,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,Sumar15,1 indian flirt   ,1.0,795,"['1', 'indian', 'flirt']",38
2020-10-22,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,21.0,2012,5 lítil tunacado,1.0,525,"['5', 'lítil', 'tunacado']",87
2020-10-22,21.0,2012,5 lítil tunacado,1.0,525,"['5', 'lítil', 'tunacado']",87
2020-10-22,21.0,1014,nice guy lítil,1.0,990,"['nice', 'guy', 'lítil']",64
2020-10-22,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-22,21.0,1009,10 django ,1.0,595,"['10', 'django']",17
2020-10-22,21.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-22,21.0,Sumar4,8 dazed   ,1.0,795,"['8', 'daze']",15
2020-10-22,21.0,Sumar25,6 spicy tuna   ,1.0,795,"['6', 'spici', 'tuna']",77
2020-10-22,21.0,Sumar4,8 dazed   ,1.0,795,"['8', 'daze']",15
2020-10-22,21.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-22,21.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,21.0,2059,7 elvis lítil,1.0,990,"['7', 'elvi', 'lítil']",20
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar9,6 mr  blonde   ,1.0,795,"['6', 'mr', 'blond']",59
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,1001,2 good times ,1.0,1190,"['2', 'good', 'time']",24
2020-10-22,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,21.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-22,21.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-22,21.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,21.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-22,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-22,2.0,Sumar7,11 mr  pink   ,1.0,795,"['11', 'mr', 'pink']",61
2020-10-22,2.0,Sumar22,3 hangover   ,1.0,795,"['3', 'hangov']",30
2020-10-22,2.0,Sumar4,8 dazed   ,1.0,795,"['8', 'daze']",15
2020-10-22,21.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,21.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,21.0,Sumar25,6 spicy tuna   ,1.0,795,"['6', 'spici', 'tuna']",77
2020-10-22,21.0,Sumar25,6 spicy tuna   ,1.0,795,"['6', 'spici', 'tuna']",77
2020-10-22,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,21.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,21.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,Sumar2,5 alabama   ,1.0,795,"['5', 'alabama']",0
2020-10-22,21.0,Sumar2,5 alabama   ,1.0,795,"['5', 'alabama']",0
2020-10-22,21.0,Sumar2,5 alabama   ,1.0,795,"['5', 'alabama']",0
2020-10-22,21.0,Sumar2,5 alabama   ,1.0,795,"['5', 'alabama']",0
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,2.0,Sumar24,5 tunacado  ,1.0,795,"['5', 'tunacado']",86
2020-10-22,21.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-22,21.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-22,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,2.0,1007,presley ,1.0,595,['presley'],69
2020-10-22,2.0,1007,presley ,1.0,595,['presley'],69
2020-10-22,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,2.0,1007,presley ,1.0,595,['presley'],69
2020-10-22,2.0,1007,presley ,1.0,1190,['presley'],69
2020-10-22,2.0,2005,2 chickencado,1.0,1690,"['2', 'chickencado']",8
2020-10-22,2.0,2001,11 chango,-1.0,-1690,"['11', 'chango']",6
2020-10-22,2.0,10002,coke light 0 33l,-1.0,-300,"['coke', 'light', '0', '33l']",12
2020-10-22,2.0,10039,fanta 0 33l,1.0,300,"['fanta', '0', '33l']",6
2020-10-22,2.0,2018,pescado,1.0,1690,['pescado'],67
2020-10-22,2.0,2006,mozzato,1.0,1487,['mozzato'],57
2020-10-22,2.0,2002,tunacado,1.0,1690,['tunacado'],86
2020-10-22,2.0,2001,11 chango,1.0,1690,"['11', 'chango']",6
2020-10-22,2.0,2012,5 lítil tunacado,1.0,1050,"['5', 'lítil', 'tunacado']",87
2020-10-22,2.0,2012,5 lítil tunacado,1.0,1050,"['5', 'lítil', 'tunacado']",87
2020-10-22,2.0,2012,5 lítil tunacado,1.0,1050,"['5', 'lítil', 'tunacado']",87
2020-10-22,2.0,10037,toppur epla 0 33l,1.0,210,"['toppur', 'epla', '0', '33l']",83
2020-10-22,2.0,10037,toppur epla 0 33l,1.0,270,"['toppur', 'epla', '0', '33l']",83
2020-10-22,2.0,10037,toppur epla 0 33l,1.0,264,"['toppur', 'epla', '0', '33l']",83
2020-10-22,2.0,2003,spicy tuna,1.0,1487,"['spici', 'tuna']",77
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,2.0,2002,tunacado,1.0,1690,['tunacado'],86
2020-10-22,2.0,2002,tunacado,1.0,1690,['tunacado'],86
2020-10-22,2.0,10002,coke light 0 33l,1.0,300,"['coke', 'light', '0', '33l']",12
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,2.0,Sumar9,6 mr  blonde   ,1.0,795,"['6', 'mr', 'blond']",59
2020-10-22,2.0,Sumar9,6 mr  blonde   ,1.0,795,"['6', 'mr', 'blond']",59
2020-10-22,2.0,Sumar9,6 mr  blonde   ,1.0,795,"['6', 'mr', 'blond']",59
2020-10-22,21.0,6030,2 good times,1.0,1195,"['2', 'good', 'time']",24
2020-10-22,21.0,6049,pescado,1.0,1195,['pescado'],67
2020-10-22,21.0,6050,lítil pescado,1.0,895,"['lítil', 'pescado']",68
2020-10-22,21.0,6013,lítil good times,1.0,895,"['lítil', 'good', 'time']",25
2020-10-22,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,Sumar29,10 spicy vegan   ,1.0,795,"['10', 'spici', 'vegan']",79
2020-10-22,2.0,Sumar9,6 mr  blonde   ,1.0,795,"['6', 'mr', 'blond']",59
2020-10-22,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar5,9 honey bunny   ,1.0,795,"['9', 'honey', 'bunni']",34
2020-10-22,2.0,4003,caffe latte,1.0,495,"['caff', 'latt']",4
2020-10-22,2.0,1017,presley lítil,1.0,990,"['presley', 'lítil']",70
2020-10-22,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,2.0,2015,8 lítil mozzato,1.0,1050,"['8', 'lítil', 'mozzato']",58
2020-10-22,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-22,21.0,Sumar28,9 chicken curry   ,1.0,795,"['9', 'chicken', 'curri']",75
2020-10-22,21.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-22,2.0,6102,mr blonde ,1.0,595,"['mr', 'blond']",59
2020-10-22,2.0,2002,tunacado,1.0,845,['tunacado'],86
2020-10-22,2.0,2007,parmella,1.0,845,['parmella'],65
2020-10-22,2.0,2003,spicy tuna,1.0,845,"['spici', 'tuna']",77
2020-10-22,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,21.0,2006,mozzato,1.0,845,['mozzato'],57
2020-10-22,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,21.0,2007,parmella,1.0,845,['parmella'],65
2020-10-22,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,21.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-22,21.0,1007,presley ,1.0,595,['presley'],69
2020-10-22,21.0,1007,presley ,1.0,595,['presley'],69
2020-10-22,21.0,1007,presley ,1.0,1190,['presley'],69
2020-10-22,21.0,3002,2 hawaiian flirt ,1.0,595,"['2', 'hawaiian', 'flirt']",32
2020-10-22,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-22,2.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,2.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,2.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,000005, poki,1.0,40,['poki'],50
2020-10-22,2.0,3200,ketó spicy chicken,1.0,1490,"['ketó', 'spici', 'chicken']",75
2020-10-22,21.0,2007,parmella,1.0,845,['parmella'],65
2020-10-22,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-22,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,21.0,1007,presley ,1.0,595,['presley'],69
2020-10-22,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-22,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-22,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,2.0,Sumar25,6 spicy tuna   ,1.0,795,"['6', 'spici', 'tuna']",77
2020-10-22,2.0,Sumar10,4 lotta love   ,1.0,795,"['4', 'lotta', 'love']",48
2020-10-22,2.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,3002,2 hawaiian flirt ,1.0,595,"['2', 'hawaiian', 'flirt']",32
2020-10-22,2.0,2050,5 kaffi curro ,1.0,595,"['5', 'kaffi', 'curro']",43
2020-10-22,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,2.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-22,2.0,1007,presley ,1.0,595,['presley'],69
2020-10-22,21.0,komboman9,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-22,21.0,komboman4,mozzata   ,1.0,795,['mozzata'],6
2020-10-22,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,2.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,2.0,2005,2 chickencado,1.0,1690,"['2', 'chickencado']",8
2020-10-22,2.0,2001,11 chango,1.0,1690,"['11', 'chango']",6
2020-10-22,2.0,2028,7 jj ,1.0,1190,"['7', 'jj']",40
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,Sumar30,11 chango   ,1.0,795,"['11', 'chango']",6
2020-10-22,2.0,770005,súkkulaðiklatti,1.0,490,['súkkulaðiklatti'],6
2020-10-22,2.0,Sumar7,11 mr  pink   ,1.0,795,"['11', 'mr', 'pink']",61
2020-10-22,2.0,2059,7 elvis lítil,1.0,990,"['7', 'elvi', 'lítil']",20
2020-10-22,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-22,2.0,1010,5 alabama ,1.0,595,"['5', 'alabama']",0
2020-10-22,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,21.0,000005, poki,1.0,40,['poki'],50
2020-10-22,21.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-22,21.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-22,21.0,2007,parmella,1.0,845,['parmella'],65
2020-10-22,21.0,2007,parmella,1.0,845,['parmella'],65
2020-10-22,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,21.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-22,21.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-22,2.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-22,2.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-22,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,21.0,2003,spicy tuna,1.0,1690,"['spici', 'tuna']",77
2020-10-22,2.0,6102,mr blonde ,1.0,595,"['mr', 'blond']",59
2020-10-22,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,2.0,2007,parmella,1.0,845,['parmella'],65
2020-10-22,2.0,1025,lotta love ,1.0,595,"['lotta', 'love']",48
2020-10-22,2.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,21.0,2005,2 chickencado,1.0,1690,"['2', 'chickencado']",8
2020-10-22,21.0,6026,2 chickencado,1.0,1195,"['2', 'chickencado']",8
2020-10-22,21.0,2063,7 elvis kombó,1.0,1195,"['7', 'elvi', 'kombó']",19
2020-10-22,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-22,2.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-22,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,21.0,1025,lotta love ,1.0,595,"['lotta', 'love']",48
2020-10-22,21.0,2018,pescado,1.0,845,['pescado'],67
2020-10-22,2.0,2017,4 lítil parmella,1.0,525,"['4', 'lítil', 'parmella']",66
2020-10-22,2.0,2017,4 lítil parmella,1.0,525,"['4', 'lítil', 'parmella']",66
2020-10-22,21.0,1010,5 alabama ,1.0,595,"['5', 'alabama']",0
2020-10-22,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,2.0,2085,meat love,1.0,845,"['meat', 'love']",48
2020-10-22,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,2.0,3004,3 icelandic flirt ,1.0,595,"['3', 'iceland', 'flirt']",36
2020-10-22,2.0,3002,2 hawaiian flirt ,1.0,595,"['2', 'hawaiian', 'flirt']",32
2020-10-22,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,2.0,2002,tunacado,1.0,845,['tunacado'],86
2020-10-22,2.0,2002,tunacado,1.0,845,['tunacado'],86
2020-10-22,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-22,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-22,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-22,2.0,6102,mr blonde ,1.0,595,"['mr', 'blond']",59
2020-10-22,2.0,2028,7 jj ,1.0,595,"['7', 'jj']",40
2020-10-22,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,21.0,Sumar25,6 spicy tuna   ,1.0,795,"['6', 'spici', 'tuna']",77
2020-10-22,21.0,Sumar3,2 good times   ,1.0,795,"['2', 'good', 'time']",24
2020-10-22,21.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-22,21.0,Sumar9,6 mr  blonde   ,1.0,795,"['6', 'mr', 'blond']",59
2020-10-22,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,2070,mozzarella,1.0,220,['mozzarella'],6
2020-10-22,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-22,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-22,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,2.0,2006,mozzato,1.0,845,['mozzato'],57
2020-10-22,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,21.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-22,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,Sumar11,7 jj   ,1.0,795,"['7', 'jj']",40
2020-10-22,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-22,21.0,2018,pescado,1.0,845,['pescado'],67
2020-10-22,21.0,2018,pescado,1.0,845,['pescado'],67
2020-10-22,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-22,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-22,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-22,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-22,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-22,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-22,21.0,2060,7 elvis ,1.0,1190,"['7', 'elvi']",19
2020-10-22,21.0,2060,7 elvis ,1.0,1190,"['7', 'elvi']",19
2020-10-22,21.0,000005, poki,1.0,40,['poki'],50
2020-10-22,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-22,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-22,2.0,Sumar27,8 mozzato   ,1.0,795,"['8', 'mozzato']",57
2020-10-22,2.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-22,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-22,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-22,21.0,Sumar28,9 chicken curry   ,1.0,795,"['9', 'chicken', 'curri']",75
2020-10-22,21.0,Sumar34,12 meatlove  ,1.0,795,"['12', 'meatlov']",53
2020-10-22,21.0,2072,lítil samloka barna,1.0,550,"['lítil', 'samloka', 'barna']",51
2020-10-22,21.0,2072,lítil samloka barna,1.0,550,"['lítil', 'samloka', 'barna']",51
2020-10-22,21.0,2071,lítil djús barna,1.0,550,"['lítil', 'djú', 'barna']",51
2020-10-22,21.0,2071,lítil djús barna,1.0,550,"['lítil', 'djú', 'barna']",51
2020-10-22,21.0,2023,9   chicken curry,1.0,845,"['9', 'chicken', 'curri']",75
2020-10-22,21.0,2085,meat love,1.0,845,"['meat', 'love']",48
2020-10-22,21.0,1017,presley lítil,1.0,990,"['presley', 'lítil']",70
2020-10-22,21.0,1017,presley lítil,1.0,990,"['presley', 'lítil']",70
2020-10-22,21.0,1017,presley lítil,1.0,495,"['presley', 'lítil']",70
2020-10-22,21.0,1017,presley lítil,1.0,495,"['presley', 'lítil']",70
2020-10-22,21.0,1019,10 django lítil,1.0,990,"['10', 'django', 'lítil']",18
2020-10-22,21.0,1017,presley lítil,1.0,990,"['presley', 'lítil']",70
2020-10-22,21.0,000005, poki,1.0,40,['poki'],50
